commentDate,videoDate,videoId,videoTitle,commentId,userName,comment_text,likes
2025-05-20T07:15:57Z,2025-06-18T12:45:06Z,2nxHln8vdKI,BIG PRICE RECOVERY : NVAX STOCK ANALYSIS | NOVAVAX INC STOCK,UgxBth_3vZjMUyF1hEZ4AaABAg,@satyajitdasgupta,"For business queries and other queries email me @ sdasgupta.7187@gmail.com Disclaimer: I am not a registered advisor and not authorized by  any stock market regulator / authority. I discuss about potential trends  but not giving any buy / sell recommendations,  and any profit / loss, you will incur will be your sole responsibility",1
2025-06-06T15:14:15Z,2025-06-06T05:59:37Z,PrbIQ-rHzKk,NVAX Stock (Novavax stock) NVAX STOCK PREDICTIONS NVAX STOCK Analysis NVAX stock news today,Ugy1Lc6-fEACZI7V8Gl4AaABAg,@russellhemmings7049,At the moment it’s 7.39,0
2025-06-04T11:19:57Z,2025-06-04T08:54:21Z,bazUwR_oyHs,#nvax  Liquidity and OI update for this well gamed stock,UgxkbLBmaSZAQcqbcf14AaABAg,@rc6115,"When you say an ""oportunity window between twoo and six weeks"" you are talking from now to acumulate, or you mean the time it wil last after the pump to take profits? Great video by the way",0
2025-06-05T13:40:13Z,2025-05-22T22:18:36Z,ZdtyF2Dquiw,NVAX Stock ANALYSIS FRIDAY! (news crazy!) Novavax,Ugyrpq2qCyg8yqSbgtl4AaABAg,@rc6115,Your videos are just horrible,0
2025-05-22T21:58:27Z,2025-05-22T22:18:36Z,ZdtyF2Dquiw,NVAX Stock ANALYSIS FRIDAY! (news crazy!) Novavax,UgwxhUBfhbGMQY6XsfF4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free) 👉https://mrsicko.substack.com/?showWelcome=true All Workshops and Trading Materials Bundle + Discord. (How I trade to make consistent Profits)  [$29] 👉https://mrsicko.gumroad.com/l/trademastery101/itl6tkx TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all) 👉 https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-05-20T21:38:07Z,2025-05-20T21:56:06Z,WDHRkhk0OfM,NVAX Stock WEDNESDAY NEWS! (the exact answer) Novavax stock analysis best broker review,Ugzpjpy0brlDZMzjNzV4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free): https://mrsicko.substack.com/?showWelcome=true All Workshops and Trading Materials Bundle + Discord. (How I trade to make consistent Profits): https://mrsicko.gumroad.com/l/trademastery101/itl6tkx TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all): https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-05-19T21:50:31Z,2025-05-19T22:11:16Z,0YU5YbKJal0,NVAX Stock TUESDAY EVEN CRAZIER! (buy?) Novavax,UgxY_PbBWqyZAoB7Nod4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free): https://mrsicko.substack.com/?showWelcome=true All Workshops and Trading Materials Bundle + Discord. (How I trade to make consistent Profits): https://mrsicko.gumroad.com/l/trademastery101/itl6tkx TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all): https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-05-20T21:01:49Z,2025-05-19T20:03:01Z,YkAV0dU_ywU,"Top 10 Stocks For May 20, 2025 ( $NVAX, $QBTS, $HCTI, $FAAS, $NVDA, and more! )",UgydrbhWk7EijBC8drB4AaABAg,@gmarte09,Is there a possible nvax short squeeze ?,0
2025-05-20T07:33:18Z,2025-05-19T20:03:01Z,YkAV0dU_ywU,"Top 10 Stocks For May 20, 2025 ( $NVAX, $QBTS, $HCTI, $FAAS, $NVDA, and more! )",Ugzb1YzZkYg8H-jbuBl4AaABAg,@S1ZES69,Clay you are best. Great profits today keep going.,0
2025-05-20T03:35:53Z,2025-05-19T20:03:01Z,YkAV0dU_ywU,"Top 10 Stocks For May 20, 2025 ( $NVAX, $QBTS, $HCTI, $FAAS, $NVDA, and more! )",Ugx990kWvzWE6nzzEN54AaABAg,@eddiego8044,Hey Clay ...just sign up for take profit and use your code ! 👍 I live in Cali so looking forward to trading futures with everyone here. I'm new to futures.I have done options and looking forward to a new adventure in futures.I sure will need help but its something I know I can learn quick I hope 🤞.  Much love from Cali,0
